id（企业代码）,区,企业性质（精简）,企业规模,企业性质,国家,省份,区域,法人代表实名认证,所属行业,供应商交付超期风险,供应质量风险,授信回款风险,工商变更信息,法院公告信息,CA办理情况
40331,湖北/武汉市/江岸区,制造型用户,大型企业,制造型,CHN,湖北,华中,法人代表已实名认证,其他土木工程建筑,年交付未超期,无pscs质量异议发生,授信超期风险低,工商变更频次高,无法院公告,已办理CA
40332,重庆/重庆/大渡口区,贸易型用户,小型企业,贸易型,CHN,重庆,西部,法人代表未实名认证,金属及金属矿批发,年交付未超期,无pscs质量异议发生,授信超期风险低,工商变更频次高,无法院公告,已办理CA
40339,河北/沧州市/新华区,,微型企业,,CHN,河北,北方,法人代表已实名认证,商业贸易,年交付未超期,无pscs质量异议发生,授信超期风险低,工商变更频次低,无法院公告,未办理CA
40347,安徽/马鞍山市/其他,制造型用户,微型企业,制造型,CHN,安徽,华东,法人代表已实名认证,其他机械和设备修理业,年交付未超期,无pscs质量异议发生,授信超期风险低,工商变更频次低,无法院公告,已办理CA
40349,,,微型企业,,CHN,河北,北方,法人代表未实名认证,其他化工产品批发,年交付未超期,无pscs质量异议发生,授信超期风险低,工商变更频次低,无法院公告,未办理CA
40351,,,微型企业,,CHN,广东,,法人代表未实名认证,批发业,年交付未超期,无pscs质量异议发生,授信超期风险低,工商变更频次低,无法院公告,未办理CA
40352,安徽/滁州市/天长市,制造型用户,超大型企业,制造型,CHN,安徽,华东,法人代表未实名认证,工业自动控制系统装置制造,年交付未超期,无pscs质量异议发生,授信超期风险低,工商变更频次高,法院公告数高,未办理CA
40389,,,小型企业,,CHN,河北,北方,法人代表未实名认证,矿山机械制造,年交付未超期,无pscs质量异议发生,授信超期风险低,工商变更频次低,无法院公告,未办理CA
40390,,贸易型用户,小型企业,贸易型,CHN,新疆,西部,法人代表未实名认证,其他化工产品批发,年交付未超期,无pscs质量异议发生,授信超期风险低,工商变更频次低,无法院公告,已办理CA
40391,山东/淄博市/张店区,制造型用户,小型企业,生产加工型,CHN,山东,,法人代表未实名认证,金属加工机械制造,年交付未超期,无pscs质量异议发生,授信超期风险低,工商变更频次低,无法院公告,未办理CA
40403,浙江/湖州市/德清县,制造型用户,小型企业,制造型,CHN,浙江,华东,法人代表已实名认证,其他金属加工机械制造,年交付未超期,无pscs质量异议发生,授信超期风险低,工商变更频次低,无法院公告,已办理CA
40412,,,微型企业,,CHN,山西,北方,法人代表未实名认证,其他未列明零售业,年交付未超期,无pscs质量异议发生,授信超期风险低,工商变更频次低,无法院公告,未办理CA
40415,安徽/马鞍山市/雨山区,贸易型用户,小型企业,贸易型,CHN,安徽,华东,法人代表已实名认证,机械设备,年交付未超期,无pscs质量异议发生,授信超期风险低,工商变更频次低,无法院公告,未办理CA
40417,,,微型企业,,CHN,重庆,,法人代表未实名认证,五金产品批发,年交付未超期,无pscs质量异议发生,授信超期风险低,工商变更频次高,无法院公告,未办理CA
40418,上海/上海/宝山区,贸易型用户,小型企业,贸易型,,上海,华东,法人代表未实名认证,其他,年交付未超期,无pscs质量异议发生,授信超期风险低,工商变更频次高,无法院公告,已办理CA
40424,福建/三明市/三元区,制造型用户,小型企业,制造型,CHN,福建,南方,法人代表已实名认证,机械设备,年交付未超期,无pscs质量异议发生,授信超期风险低,工商变更频次低,无法院公告,未办理CA
40428,安徽/马鞍山市/花山区,贸易型用户,微型企业,贸易型,,安徽,华东,法人代表已实名认证,机械设备,年交付未超期,无pscs质量异议发生,授信超期风险低,工商变更频次高,无法院公告,未办理CA
40433,辽宁/沈阳市/其他,制造型用户,小型企业,生产加工型,CHN,辽宁,东北,法人代表已实名认证,机械设备,年交付未超期,无pscs质量异议发生,授信超期风险低,工商变更频次中,无法院公告,未办理CA
40442,,贸易型用户,微型企业,贸易型,CHN,湖北,华中,法人代表未实名认证,机械设备、五金产品及电子产品批发,年交付未超期,无pscs质量异议发生,授信超期风险低,工商变更频次高,无法院公告,未办理CA
40449,,贸易型用户,小型企业,产品代理型,CHN,湖北,华中,法人代表未实名认证,工程和技术研究和试验发展,年交付未超期,无pscs质量异议发生,授信超期风险低,工商变更频次中,无法院公告,已办理CA
40460,辽宁/沈阳市/其他,制造型用户,超大型企业,制造型,CHN,辽宁,东北,法人代表未实名认证,通用设备制造业,年交付未超期,无pscs质量异议发生,授信超期风险低,工商变更频次高,法院公告数高,已办理CA
40473,四川/眉山市/东坡区,贸易型用户,微型企业,贸易型,CHN,四川,,法人代表未实名认证,批发业,年交付未超期,无pscs质量异议发生,授信超期风险低,工商变更频次低,无法院公告,未办理CA
40482,,贸易型用户,微型企业,贸易型,CHN,四川,西部,法人代表未实名认证,其他电子产品零售,年交付未超期,无pscs质量异议发生,授信超期风险低,工商变更频次低,无法院公告,未办理CA
40501,新疆/乌鲁木齐市/新市区,,小型企业,,CHN,新疆,西部,法人代表未实名认证,其他技术推广服务,年交付未超期,无pscs质量异议发生,授信超期风险低,工商变更频次高,无法院公告,已办理CA
40504,,服务型用户,微型企业,服务型,CHN,四川,西部,法人代表未实名认证,建筑工程,年交付未超期,无pscs质量异议发生,授信超期风险低,工商变更频次低,无法院公告,未办理CA
40514,上海/上海/浦东新区,,微型企业,,,上海,华东,法人代表未实名认证,电气设备批发,年交付未超期,无pscs质量异议发生,授信超期风险低,工商变更频次中,无法院公告,未办理CA
40524,湖北/武汉市/青山区,贸易型用户,微型企业,贸易型,CHN,湖北,,法人代表未实名认证,零售业,年交付未超期,无pscs质量异议发生,授信超期风险低,工商变更频次低,无法院公告,未办理CA
40553,安徽/马鞍山市/其他,贸易型用户,微型企业,贸易型,CHN,安徽,华东,法人代表已实名认证,造纸印刷包装,年交付未超期,无pscs质量异议发生,授信超期风险低,工商变更频次低,无法院公告,已办理CA
40558,,,小型企业,,CHN,江苏,华东,法人代表未实名认证,机械设备、五金产品及电子产品批发,年交付未超期,无pscs质量异议发生,授信超期风险低,工商变更频次低,无法院公告,已办理CA
40563,山西/太原市/其他,服务型用户,中型企业,服务型,CHN,山西,北方,法人代表未实名认证,工矿工程建筑,年交付未超期,无pscs质量异议发生,授信超期风险低,工商变更频次中,无法院公告,未办理CA
40566,湖北/武汉市/青山区,,小型企业,,CHN,湖北,华中,法人代表未实名认证,其他,年交付未超期,无pscs质量异议发生,授信超期风险低,工商变更频次低,无法院公告,未办理CA
40567,浙江/金华市/东阳市,制造型用户,小型企业,制造型,CHN,浙江,华东,法人代表未实名认证,房屋建筑业,年交付未超期,无pscs质量异议发生,授信超期风险低,工商变更频次低,无法院公告,已办理CA
40578,,制造型用户,微型企业,生产加工型,CHN,江苏,华东,法人代表未实名认证,通用设备制造业,年交付未超期,无pscs质量异议发生,授信超期风险低,工商变更频次低,无法院公告,未办理CA
40586,,,微型企业,,CHN,湖北,华中,法人代表未实名认证,非金属矿及制品批发,年交付未超期,无pscs质量异议发生,授信超期风险低,工商变更频次高,无法院公告,未办理CA
40588,上海/上海/奉贤区,制造型用户,小型企业,制造型,CHN,上海,华东,法人代表已实名认证,石油化工,年交付未超期,无pscs质量异议发生,授信超期风险低,工商变更频次高,无法院公告,未办理CA
40591,上海/上海/宝山区,,微型企业,,CHN,上海,华东,法人代表未实名认证,其他机械设备及电子产品批发,年交付未超期,无pscs质量异议发生,授信超期风险低,工商变更频次低,无法院公告,未办理CA
40602,,贸易型用户,微型企业,贸易型,CHN,江苏,华东,法人代表未实名认证,矿产品、建材及化工产品批发,年交付未超期,无pscs质量异议发生,授信超期风险低,工商变更频次高,无法院公告,未办理CA
40606,上海/上海/金山区,贸易型用户,小型企业,贸易型,CHN,上海,华东,法人代表未实名认证,塑料包装箱及容器制造,年交付未超期,无pscs质量异议发生,授信超期风险低,工商变更频次高,无法院公告,未办理CA
40607,上海/上海/宝山区,,小型企业,,CHN,上海,华东,法人代表未实名认证,其他未列明金属制品制造,年交付未超期,无pscs质量异议发生,授信超期风险低,工商变更频次高,无法院公告,未办理CA
40613,,贸易型用户,小型企业,贸易型,CHN,广东,南方,法人代表未实名认证,机械设备、五金产品及电子产品批发,年交付未超期,无pscs质量异议发生,授信超期风险低,工商变更频次高,无法院公告,已办理CA
40621,,服务型用户,微型企业,服务型,CHN,河南,华中,法人代表未实名认证,其他机械和设备修理业,年交付未超期,无pscs质量异议发生,授信超期风险低,工商变更频次低,无法院公告,未办理CA
40628,安徽/马鞍山市/雨山区,,超大型企业,,,安徽,华东,法人代表未实名认证,其他,年交付未超期,无pscs质量异议发生,授信超期风险低,工商变更频次高,无法院公告,未办理CA
40641,重庆/重庆/九龙坡区,服务型用户,小型企业,服务型,CHN,重庆,西部,法人代表未实名认证,信息技术,年交付未超期,无pscs质量异议发生,授信超期风险低,工商变更频次低,无法院公告,已办理CA
40642,河北/石家庄市/裕华区,贸易型用户,小型企业,产品代理型,CHN,河北,北方,法人代表已实名认证,冶金建材,年交付未超期,无pscs质量异议发生,授信超期风险低,工商变更频次低,无法院公告,未办理CA
40644,,制造型用户,超大型企业,制造型,CHN,黑龙江,东北,法人代表未实名认证,炼铁,年交付超期率低,无pscs质量异议发生,授信超期风险低,工商变更频次低,无法院公告,未办理CA
40648,,贸易型用户,小型企业,贸易型,CHN,湖北,华中,法人代表未实名认证,矿产品、建材及化工产品批发,年交付未超期,无pscs质量异议发生,授信超期风险低,工商变更频次低,无法院公告,未办理CA
40650,湖北/鄂州市/鄂城区,制造型用户,微型企业,生产加工型,CHN,湖北,华中,法人代表未实名认证,机械设备,年交付未超期,无pscs质量异议发生,授信超期风险低,工商变更频次低,无法院公告,未办理CA
40653,广东/广州市/花都区,,微型企业,,CHN,广东,南方,法人代表已实名认证,商业贸易,年交付未超期,无pscs质量异议发生,授信超期风险低,工商变更频次低,无法院公告,未办理CA
40657,天津/天津/宝坻区,制造型用户,超大型企业,生产加工型,CHN,天津,北方,法人代表未实名认证,阀门和旋塞制造,年交付未超期,无pscs质量异议发生,授信超期风险低,工商变更频次高,无法院公告,已办理CA
